"Hours_Studied","Attendance","Parental_Involvement","Access_to_Resources","Extracurricular_Activities","Sleep_Hours","Previous_Scores","Motivation_Level","Internet_Access","Tutoring_Sessions","Family_Income","Teacher_Quality","School_Type","Peer_Influence","Physical_Activity","Learning_Disabilities","Parental_Education_Level","Distance_from_Home","Gender","Exam_Score","Study_Attendance","Sleep_Study"
0.505039110728592,0.431068006453198,"Low","High",0,-0.0238168639172075,1.59258446409583,"High",0,2,"Low","Medium","Public","Negative",3,0,"Postgraduate","Moderate","Female",69,0.21770620264267,-0.0120284477730904
1.34039685145135,0.95051601700051,"Medium","High",1,-0.705000532365408,-0.421250088300343,"High",1,1,"Medium","High","Private","Neutral",4,0,"High School","Far","Male",73,1.27406867644156,-0.94498049385412
-0.163247081849616,0.95051601700051,"High","Low",0,-0.705000532365408,-1.60177379142914,"Medium",1,2,"Low","Medium","Public","Negative",4,1,"High School","Moderate","Male",66,-0.155168966026653,0.115089279611078
1.00625375516225,0.0847693327549906,"Low","Medium",1,-1.38618420081361,0.481503331739323,"Medium",1,0,"Medium","Medium","Public","Negative",5,1,"Postgraduate","Near","Female",67,0.0852994594073075,-1.39485305741527
1.67453994774046,1.21024002227417,"Medium","Medium",0,0.657366804530993,-1.60177379142914,"Medium",1,1,"Medium","Low","Public","Neutral",4,0,"High School","Near","Female",71,2.02659526365239,1.10078697450564
1.34039685145135,-0.348104009367769,"Medium","Medium",1,1.33855047297919,-1.04623322525088,"Medium",1,1,"Low","Medium","Public","Neutral",2,0,"High School","Far","Male",66,-0.46659751813415,1.79418883949003
1.67453994774046,1.38338935912327,"High","Medium",1,2.01973414142739,-1.60177379142914,"Medium",1,0,"High","High","Public","Positive",4,0,"College","Moderate","Female",74,2.31654074513098,3.38212550363544
0.672110658873144,-0.867552019915081,"Medium","High",0,0.657366804530993,-1.11567579602316,"Low",1,2,"Low","High","Public","Positive",5,0,"High School","Near","Male",67,-0.583090959711852,0.441823236114659
0.00382446629493626,-0.780977351490529,"High","Medium",0,-0.705000532365408,1.24537161023442,"High",1,2,"Medium","High","Public","Negative",2,0,"Postgraduate","Near","Male",68,-0.00298682155788412,-0.00269625077394362
-1.66689101515058,-1.5601493673115,"Medium","Medium",0,-0.705000532365408,0.828716185600732,"High",1,2,"Low","High","Public","Neutral",3,0,"High School","Near","Male",61,2.6005989626644,1.17515905307628
-0.831533274427824,-0.261529340943217,"Low","Medium",1,-0.0238168639172075,1.38425675177899,"Low",1,4,"Low","Medium","Public","Positive",4,0,"High School","Moderate","Male",65,0.217470349233464,0.0198045148396774
2.17575459217411,-0.954126688339633,"Medium","High",1,-0.0238168639172075,0.550945902511605,"Medium",1,2,"Medium","Low","Public","Neutral",2,0,"Postgraduate","Near","Male",71,-2.07594552367083,-0.0518196510390501
-0.163247081849616,-0.954126688339633,"Medium","Low",0,-0.0238168639172075,-0.212922375983497,"Medium",1,1,"Low","Low","Public","Positive",2,0,"High School","Far","Female",61,0.155758397586283,0.00388803353329353
0.170896014439488,1.38338935912327,"Medium","High",1,1.33855047297919,-1.53233122065685,"Medium",1,0,"Low","High","Public","Neutral",3,0,"College","Near","Male",70,0.236415727892165,0.228752940958236
0.505039110728592,1.12366535384961,"Medium","Low",0,-0.705000532365408,0.828716185600732,"Medium",1,2,"Medium","Medium","Private","Neutral",3,0,"High School","Moderate","Male",70,0.567494951064738,-0.35605284192901
0.00382446629493626,0.171344001179543,"Medium","High",1,1.33855047297919,-0.421250088300343,"Low",1,1,"Medium","Medium","Public","Positive",3,0,"College","Near","Male",69,0.000655299357350679,0.00511924116797991
1.67453994774046,0.431068006453198,"High","Low",1,-0.0238168639172075,-0.69902037138947,"High",1,2,"Low","Medium","Public","Negative",3,0,"High School","Near","Female",70,0.721840596998722,-0.0398822900592622
-0.664461726283272,-0.0883800040941132,"High","Medium",1,-0.705000532365408,-0.768462942161752,"Medium",1,4,"Low","Low","Public","Positive",4,1,"College","Near","Male",67,0.0587251300892971,0.468445870766145
0.170896014439488,-0.348104009367769,"Low","Medium",0,-0.705000532365408,-1.7406589329737,"Low",1,2,"Low","Medium","Public","Negative",4,0,"Postgraduate","Moderate","Female",63,-0.059489587811358,-0.120481781158966
-0.664461726283272,1.46996402754782,"Medium","Medium",0,-0.0238168639172075,0.828716185600732,"Medium",1,1,"High","Medium","Public","Neutral",3,0,"High School","Near","Female",70,-0.976734835318737,0.0158253945130815
-1.33274791886148,-1.30042536203784,"Medium","Medium",0,0.657366804530993,-1.25456093756773,"Medium",1,1,"High","High","Private","Positive",5,1,"High School","Near","Female",61,1.73313919489062,-0.876104240667302
-0.664461726283272,-0.261529340943217,"Low","High",1,-0.705000532365408,0.064847907105631,"Low",1,1,"Low","Medium","Public","Neutral",1,0,"Postgraduate","Moderate","Female",64,0.173776237356856,0.468445870766145
0.00382446629493626,-0.521253346216873,"Medium","Medium",1,0.657366804530993,-1.67121636220142,"High",1,2,"Medium","Medium","Public","Negative",3,0,"College","Near","Male",65,-0.00199351585372917,0.00251407718733874
-0.49739017813872,-0.00180533566956129,"Medium","Medium",0,-0.705000532365408,0.412060760967041,"Medium",1,1,"Medium","High","Public","Neutral",1,0,"College","Far","Male",65,0.000897956230283277,0.350660340381123
-0.664461726283272,-0.174954672518665,"Medium","Low",1,-0.0238168639172075,-0.490692659072625,"High",1,3,"Low","High","Private","Positive",3,0,"Postgraduate","Far","Female",66,0.116250683723077,0.0158253945130815
-1.33274791886148,0.0847693327549906,"High","High",1,-1.38618420081361,0.481503331739323,"Low",1,1,"Medium","High","Public","Positive",3,0,"High School","Far","Female",66,-0.11297615181249,1.847434108793
0.00382446629493626,-1.21385069361329,"Low","Medium",1,0.657366804530993,-1.46288864988457,"Medium",1,2,"Medium","Low","Public","Positive",2,0,"Postgraduate","Near","Male",63,-0.00464233106480902,0.00251407718733874
-1.49981946700603,0.0847693327549906,"Low","High",1,-0.0238168639172075,-0.837905512934034,"Medium",1,3,"Medium","Medium","Public","Neutral",2,0,"Postgraduate","Near","Male",66,-0.127138695471047,0.0357209961460613
0.839182207017696,-0.867552019915081,"Medium","Medium",1,1.33855047297919,-1.32400350834001,"High",1,0,"Low","Medium","Public","Positive",1,0,"High School","Far","Male",64,-0.728034218774998,1.12328774011926
0.00382446629493626,-1.12727602518874,"High","Low",0,0.657366804530993,0.481503331739323,"Medium",1,3,"Low","High","Public","Neutral",4,1,"High School","Near","Male",65,-0.00431122916342404,0.00251407718733874
-1.49981946700603,-1.47357469888694,"High","Medium",0,-0.0238168639172075,-1.39344607911229,"Low",1,3,"High","Medium","Private","Positive",1,0,"Postgraduate","Near","Male",62,2.21009601947819,0.0357209961460613
-0.330318629994168,0.95051601700051,"Low","High",1,1.33855047297919,0.412060760967041,"High",1,4,"High","Medium","Public","Neutral",5,0,"High School","Moderate","Male",71,-0.313973148523122,-0.442148158412532
-0.831533274427824,-0.261529340943217,"Medium","Medium",1,0.657366804530993,-1.25456093756773,"Low",1,1,"Low","Medium","Public","Neutral",2,0,"College","Near","Male",63,0.217470349233464,-0.546622371471812
0.33796756258404,0.431068006453198,"Medium","High",0,1.33855047297919,1.52314189332355,"High",1,0,"Medium","High","Public","Negative",3,0,"College","Moderate","Male",70,0.145687003448949,0.452386640748492
1.34039685145135,0.777366680151406,"Medium","Low",1,-0.705000532365408,-0.282364946755779,"Low",1,2,"Low","Medium","Private","Neutral",4,0,"College","Moderate","Male",70,1.04197985049814,-0.94498049385412
-1.83396256329514,0.604217343302302,"Medium","Medium",0,0.657366804530993,-1.32400350834001,"Medium",1,1,"Medium","High","Public","Positive",3,0,"College","Moderate","Female",65,-1.10811198771007,-1.20558610986279
-0.163247081849616,-0.348104009367769,"Medium","Low",1,-1.38618420081361,-0.629577800617189,"Medium",1,2,"Medium","Medium","Private","Positive",4,0,"College","Near","Female",66,0.0568269637094396,0.226290525688863
0.672110658873144,-0.434678677792321,"Medium","Low",0,1.33855047297919,1.38425675177899,"High",1,0,"Medium","High","Public","Positive",2,0,"College","Near","Male",68,-0.292152172529104,0.899654040329005
0.170896014439488,0.51764267487775,"High","High",0,-1.38618420081361,-1.25456093756773,"Medium",1,1,"Low","Medium","Private","Negative",3,0,"High School","Near","Male",68,0.0884630700404034,-0.236893355198033
-0.831533274427824,-0.00180533566956129,"High","Medium",1,-1.38618420081361,1.03704389791758,"Medium",1,4,"Medium","High","Private","Neutral",3,0,"High School","Near","Female",69,0.00150119668075165,1.15265828746266
-0.330318629994168,1.21024002227417,"Medium","Medium",1,-2.06736786926181,-0.282364946755779,"Medium",1,3,"High","Low","Public","Positive",3,0,"College","Near","Female",71,-0.399764826121714,0.682890122268523
1.00625375516225,-1.12727602518874,"Medium","High",1,-1.38618420081361,1.31481418100671,"Medium",1,0,"Medium","Medium","Public","Positive",2,0,"College","Near","Male",68,-1.13432573345054,-1.39485305741527
0.00382446629493626,-1.30042536203784,"Medium","High",1,-0.705000532365408,1.7314696056404,"Medium",1,2,"Low","High","Public","Neutral",5,0,"High School","Moderate","Male",67,-0.004973432966194,-0.00269625077394362
1.84161149588501,0.431068006453198,"High","Medium",0,0.657366804530993,-1.53233122065685,"Medium",1,2,"Low","High","Public","Positive",3,0,"High School","Near","Male",72,0.793859796192443,1.21061426423747
0.00382446629493626,-0.694402683065977,"High","Medium",1,-0.0238168639172075,1.03704389791758,"High",1,2,"Medium","Medium","Public","Neutral",3,0,"High School","Near","Male",68,-0.00265571965649913,-9.10867933024437e-05
-0.664461726283272,-1.64672403573605,"High","Medium",1,-0.705000532365408,-1.53233122065685,"Low",1,0,"High","Medium","Public","Positive",4,1,"High School","Moderate","Female",60,1.09418509549733,0.468445870766145
-1.49981946700603,1.38338935912327,"Medium","High",0,-1.38618420081361,-0.629577800617189,"High",1,2,"Low","Medium","Public","Neutral",4,0,"High School","Moderate","Male",68,-2.07483429126208,2.07902604923645
-1.83396256329514,-0.954126688339633,"High","Medium",1,-0.0238168639172075,0.481503331739323,"High",1,1,"High","High","Public","Positive",2,0,"High School","Near","Female",65,1.74983262705565,0.0436792367992533
-1.66689101515058,1.46996402754782,"Low","High",0,0.657366804530993,-0.212922375983497,"High",1,0,"Low","Medium","Public","Neutral",3,0,"Postgraduate","Moderate","Female",67,-2.45026983011403,-1.09575882013096
0.33796756258404,0.777366680151406,"Low","Medium",0,0.657366804530993,0.203733048650195,"Low",1,4,"High","Medium","Private","Positive",3,0,"High School","Near","Female",70,0.262724722124818,0.222168656650999
0.505039110728592,0.95051601700051,"Medium","Low",1,2.01973414142739,1.59258446409583,"High",1,0,"Low","High","Private","Negative",3,0,"High School","Near","Female",70,0.480047763959221,1.02004473469467
-1.49981946700603,-1.04070135676418,"Medium","Medium",0,-0.705000532365408,1.10648646868986,"Low",1,3,"Low","High","Public","Negative",2,0,"College","Far","Female",61,1.56086415421451,1.05737352269125
0.839182207017696,-0.954126688339633,"High","Low",1,-1.38618420081361,-0.490692659072625,"Medium",1,2,"High","High","Public","Positive",4,0,"College","Far","Male",68,-0.800686140095339,-1.16326111697183
-0.49739017813872,0.0847693327549906,"Medium","High",0,-0.0238168639172075,0.342618190194759,"High",1,1,"Low","Medium","Public","Negative",3,0,"Postgraduate","Near","Female",67,-0.0421634335197052,0.0118462741864855
0.170896014439488,-1.12727602518874,"Medium","High",0,-0.0238168639172075,-1.60177379142914,"Medium",1,3,"Low","Medium","Public","Negative",3,1,"High School","Moderate","Female",62,-0.192646979877943,-0.00407020711989842
1.67453994774046,-0.694402683065977,"Medium","Low",0,-0.0238168639172075,-0.143479805211215,"Medium",1,0,"High","Medium","Public","Neutral",4,0,"High School","Moderate","Male",66,-1.16280503261213,-0.0398822900592622
0.839182207017696,-0.607828014641425,"High","Medium",1,-0.705000532365408,0.342618190194759,"Medium",1,3,"High","Medium","Public","Positive",2,0,"High School","Far","Female",69,-0.510078454813976,-0.591623902699054
-0.330318629994168,-1.21385069361329,"Medium","High",1,-2.06736786926181,0.75927361482845,"Medium",1,2,"Medium","Medium","Public","Negative",4,0,"College","Near","Female",66,0.400957498131812,0.682890122268523
-0.831533274427824,-1.04070135676418,"Medium","Medium",1,-1.38618420081361,1.38425675177899,"Medium",1,0,"High","Medium","Public","Negative",5,0,"College","Near","Female",64,0.865377806891601,1.15265828746266
-2.16810565958424,1.03709068542506,"High","Medium",0,0.657366804530993,-0.768462942161752,"High",1,1,"Low","Low","Public","Neutral",4,0,"Postgraduate","Near","Male",66,-2.24852218457218,-1.42524068932645
-0.664461726283272,-1.12727602518874,"Medium","Medium",0,-0.0238168639172075,1.38425675177899,"Low",1,2,"Medium","Medium","Public","Neutral",5,1,"High School","Near","Male",63,0.749031773694653,0.0158253945130815
-0.163247081849616,-1.64672403573605,"Low","High",1,0.657366804530993,0.550945902511605,"Low",1,1,"Medium","Medium","Private","Negative",3,0,"High School","Near","Male",62,0.268822893445532,-0.107313212544491
-0.998604822572376,0.431068006453198,"Medium","Medium",1,0.657366804530993,-1.46288864988457,"Low",1,1,"High","Medium","Private","Negative",4,0,"Postgraduate","Moderate","Male",65,-0.430466590100824,-0.656449661203642
-0.163247081849616,1.64311336439693,"Low","High",0,0.657366804530993,-0.421250088300343,"Low",1,0,"High","Medium","Private","Negative",2,0,"High School","Moderate","Male",68,-0.268233461885902,-0.107313212544491
0.00382446629493626,-0.607828014641425,"High","High",1,0.657366804530993,-0.074037234438933,"Low",1,1,"Low","Low","Private","Negative",4,0,"High School","Moderate","Male",65,-0.00232461775511415,0.00251407718733874
-0.163247081849616,-1.30042536203784,"Medium","High",1,-0.0238168639172075,-0.490692659072625,"Low",1,1,"Low","Low","Public","Neutral",4,0,"College","Near","Female",63,0.212290645515908,0.00388803353329353
-0.664461726283272,0.257918669604095,"High","High",1,-0.0238168639172075,-1.32400350834001,"Medium",1,3,"Medium","Medium","Public","Negative",2,0,"High School","Near","Male",68,-0.171377084445821,0.0158253945130815
0.170896014439488,1.38338935912327,"Medium","High",1,-2.06736786926181,0.203733048650195,"Low",1,2,"High","Medium","Private","Positive",2,0,"High School","Near","Male",72,0.236415727892165,-0.3533049292371
0.505039110728592,0.95051601700051,"High","Low",0,-0.705000532365408,-1.25456093756773,"Medium",1,2,"Low","Medium","Private","Positive",3,0,"High School","Near","Male",69,0.480047763959221,-0.35605284192901
-1.16567637071693,0.431068006453198,"Low","Medium",0,-0.705000532365408,1.45369932255127,"Low",1,1,"Low","High","Public","Positive",5,0,"Postgraduate","Far","Male",66,-0.502485789294546,0.821802461921211
1.34039685145135,-0.607828014641425,"Low","Low",1,-0.0238168639172075,1.24537161023442,"High",1,2,"Low","High","Private","Neutral",3,0,"College","Near","Male",68,-0.814730757049292,-0.0319240494060703
-0.163247081849616,0.171344001179543,"Low","Low",0,-0.705000532365408,-0.074037234438933,"Medium",1,1,"Medium","High","Public","Neutral",2,0,"High School","Moderate","Male",64,-0.0279714081849974,0.115089279611078
0.00382446629493626,-1.38700003046239,"Medium","Low",1,0.657366804530993,-1.53233122065685,"Low",1,1,"Low","Medium","Public","Positive",2,0,"High School","Near","Male",61,-0.00530453486757899,0.00251407718733874
0.672110658873144,0.604217343302302,"Low","Medium",0,-0.705000532365408,0.203733048650195,"High",1,0,"Low","Low","Public","Neutral",2,1,"Postgraduate","Near","Male",67,0.406100916709491,-0.473838372314032
0.170896014439488,0.777366680151406,"Medium","Low",1,1.33855047297919,0.342618190194759,"Medium",1,0,"Medium","Low","Public","Neutral",3,0,"Postgraduate","Moderate","Male",68,0.132848867395932,0.228752940958236
1.00625375516225,1.64311336439693,"Medium","Medium",0,-0.705000532365408,1.31481418100671,"High",1,2,"Medium","Medium","Public","Positive",3,0,"High School","Near","Male",74,1.65338899308168,-0.709409433084076
0.33796756258404,-0.867552019915081,"Medium","High",1,-0.705000532365408,-1.53233122065685,"Medium",1,3,"Medium","High","Public","Positive",2,0,"High School","Near","Female",67,-0.293204441585561,-0.238267311543988
-0.664461726283272,-1.64672403573605,"Medium","High",1,-0.705000532365408,0.689831044056169,"Medium",1,2,"Medium","Medium","Private","Positive",3,0,"High School","Near","Male",64,1.09418509549733,0.468445870766145
0.33796756258404,0.171344001179543,"Low","High",0,-0.705000532365408,0.203733048650195,"Medium",1,3,"Medium","High","Public","Neutral",3,0,"High School","Moderate","Male",69,0.0579087144420469,-0.238267311543988
-1.16567637071693,0.690792011726854,"High","Medium",1,1.33855047297919,-1.11567579602316,"Medium",1,0,"Low","Medium","Private","Negative",3,1,"High School","Far","Female",63,-0.805239925150005,-1.56031665736381
0.170896014439488,1.03709068542506,"Medium","Medium",0,-0.0238168639172075,-1.32400350834001,"Medium",1,0,"Low","Medium","Private","Neutral",4,0,"High School","Moderate","Female",67,0.17723466475146,-0.00407020711989842
0.00382446629493626,-1.04070135676418,"High","Medium",1,-0.0238168639172075,0.689831044056169,"Medium",1,1,"Medium","Medium","Public","Neutral",3,0,"College","Far","Male",65,-0.00398012726203906,-9.10867933024437e-05
-0.163247081849616,-0.867552019915081,"Medium","Medium",1,-0.705000532365408,-0.560135229844907,"Medium",1,5,"Medium","Low","Public","Positive",4,0,"Postgraduate","Moderate","Female",67,0.141625335603877,0.115089279611078
-0.163247081849616,0.0847693327549906,"High","Medium",0,-0.0238168639172075,1.7314696056404,"Medium",1,1,"Low","Medium","Private","Negative",5,0,"Postgraduate","Moderate","Female",68,-0.0138383462025913,0.00388803353329353
-1.83396256329514,-0.607828014641425,"Medium","Low",1,-0.0238168639172075,1.38425675177899,"Medium",0,3,"Low","Medium","Private","Negative",3,0,"Postgraduate","Near","Male",62,1.11473382377438,0.0436792367992533
-0.49739017813872,1.21024002227417,"High","Medium",1,-0.0238168639172075,0.203733048650195,"Medium",1,1,"Low","High","Public","Neutral",3,0,"College","Near","Female",70,-0.601961500269556,0.0118462741864855
0.170896014439488,-0.0883800040941132,"Low","High",1,-0.0238168639172075,0.481503331739323,"Medium",1,1,"High","Medium","Public","Negative",3,0,"High School","Near","Female",67,-0.0151037904558296,-0.00407020711989842
0.170896014439488,1.03709068542506,"High","High",1,1.33855047297919,-1.18511836679544,"Medium",1,2,"High","Medium","Public","Neutral",5,0,"High School","Moderate","Female",89,0.17723466475146,0.228752940958236
-0.998604822572376,0.257918669604095,"High","Medium",1,-0.0238168639172075,1.38425675177899,"Low",1,1,"Low","Medium","Private","Neutral",2,1,"High School","Near","Female",65,-0.2575588272981,0.0237836351662734
1.34039685145135,0.95051601700051,"Low","Medium",1,-1.38618420081361,-0.143479805211215,"Medium",0,2,"Medium","Medium","Public","Neutral",2,0,"High School","Near","Female",69,1.27406867644156,-1.85803693830217
-0.831533274427824,-0.607828014641425,"Medium","Medium",0,-0.0238168639172075,0.064847907105631,"High",1,2,"Low","Medium","Public","Positive",4,0,"High School","Far","Female",64,0.505429219303747,0.0198045148396774
1.00625375516225,1.12366535384961,"High","Low",0,-0.705000532365408,1.31481418100671,"Medium",1,6,"High","Medium","Private","Negative",4,0,"High School","Near","Female",74,1.13069248185689,-0.709409433084076
0.505039110728592,-0.780977351490529,"Medium","High",0,0.657366804530993,-1.7406589329737,"Medium",1,0,"High","Medium","Public","Positive",2,0,"High School","Far","Female",64,-0.394424107095948,0.331995946382829
-0.664461726283272,0.171344001179543,"Low","High",0,-0.0238168639172075,-0.004594663666651,"Medium",1,0,"Low","Medium","Public","Negative",2,0,"Postgraduate","Moderate","Female",64,-0.113851530812042,0.0158253945130815
1.84161149588501,-0.954126688339633,"Medium","Low",1,1.33855047297919,0.412060760967041,"Medium",1,2,"Medium","Medium","Private","Negative",2,0,"College","Near","Male",67,-1.75713067777696,2.4650899388608
-1.16567637071693,-0.0883800040941132,"Low","Low",1,-0.705000532365408,-1.18511836679544,"High",1,2,"Medium","Medium","Public","Positive",4,0,"College","Moderate","Male",63,0.103022482416373,0.821802461921211
1.00625375516225,-0.607828014641425,"High","Medium",1,-0.0238168639172075,-1.53233122065685,"Low",1,3,"Medium","High","Private","Neutral",5,0,"High School","Moderate","Female",68,-0.611629222225748,-0.0239658087528783
1.00625375516225,-0.780977351490529,"Low","Medium",1,-1.38618420081361,0.134290477877913,"Low",1,0,"Medium","Medium","Public","Neutral",5,0,"Postgraduate","Near","Male",66,-0.785861392634012,-1.39485305741527
-0.664461726283272,1.64311336439693,"Low","High",1,-0.0238168639172075,0.134290477877913,"High",1,0,"Low","Medium","Public","Neutral",3,1,"High School","Moderate","Female",68,-1.0917859425863,0.0158253945130815
1.34039685145135,-1.21385069361329,"Medium","High",0,-1.38618420081361,-0.560135229844907,"Medium",1,1,"High","Medium","Private","Positive",1,0,"Postgraduate","Moderate","Female",68,-1.62704164785129,-1.85803693830217
-0.330318629994168,0.95051601700051,"Medium","Medium",0,-0.0238168639172075,1.31481418100671,"Medium",1,3,"Low","Medium","Private","Neutral",2,0,"High School","Near","Female",69,-0.313973148523122,0.00786715385988951
0.33796756258404,1.64311336439693,"High","Low",0,-0.0238168639172075,-0.69902037138947,"Medium",1,3,"Low","Low","Public","Neutral",3,0,"Postgraduate","Near","Female",71,0.555319018814491,-0.0080493274464944
0.33796756258404,-1.64672403573605,"Low","High",1,-0.0238168639172075,0.064847907105631,"Medium",1,1,"High","Medium","Public","Positive",3,0,"College","Near","Female",65,-0.556539308606266,-0.0080493274464944
-0.163247081849616,0.690792011726854,"Low","Medium",1,0.657366804530993,-1.11567579602316,"Medium",1,2,"Medium","Medium","Private","Neutral",4,0,"High School","Near","Male",67,-0.112769780079435,-0.107313212544491
0.839182207017696,-0.867552019915081,"Medium","Medium",0,-0.0238168639172075,-1.67121636220142,"Medium",1,1,"High","Medium","Public","Negative",4,0,"College","Near","Female",65,-0.728034218774998,-0.0199866884262823
0.839182207017696,-1.5601493673115,"High","Medium",0,-1.38618420081361,-0.282364946755779,"Medium",1,0,"Low","High","Private","Positive",4,0,"High School","Moderate","Male",65,-1.30924958933772,-1.16326111697183
-1.66689101515058,-0.348104009367769,"Medium","Low",0,-0.705000532365408,0.064847907105631,"Medium",1,1,"High","High","Public","Negative",2,0,"Postgraduate","Near","Male",80,0.580251445553029,1.17515905307628
1.34039685145135,1.46996402754782,"Medium","Medium",1,-0.0238168639172075,0.898158756373014,"High",1,2,"Medium","Medium","Public","Neutral",2,0,"High School","Moderate","Male",74,1.97033515427185,-0.0319240494060703
-1.66689101515058,-1.7332987041606,"Medium","Medium",0,-0.0238168639172075,-0.212922375983497,"Low",0,3,"Medium","Low","Public","Positive",3,0,"High School","Near","Male",59,2.88922003653745,0.0397001164726573
1.00625375516225,0.344493338028646,"Medium","Medium",0,-0.0238168639172075,-0.768462942161752,"Low",1,2,"High","High","Public","Neutral",3,0,"High School","Near","Male",69,0.346647715019703,-0.0239658087528783
1.1733253033068,-0.00180533566956129,"Medium","Low",1,1.33855047297919,0.342618190194759,"Medium",1,0,"High","Medium","Public","Neutral",2,1,"High School","Moderate","Male",66,-0.00211824602205859,1.57055513969977
-1.16567637071693,1.29681469069872,"Medium","Medium",1,-0.0238168639172075,-0.421250088300343,"Medium",1,1,"Low","Low","Public","Positive",2,1,"Postgraduate","Moderate","Female",66,-1.51166624214608,0.0277627554928694
-0.330318629994168,-1.47357469888694,"High","High",0,0.657366804530993,-0.907348083706316,"Medium",1,2,"High","Medium","Public","Positive",4,0,"High School","Near","Female",65,0.486749175730404,-0.217140502276322
-1.16567637071693,0.604217343302302,"High","Medium",1,-2.06736786926181,1.45369932255127,"Low",1,3,"Low","Low","Public","Neutral",3,1,"College","Near","Male",67,-0.704321879864852,2.40988187477789
-0.163247081849616,0.604217343302302,"High","High",0,0.657366804530993,0.134290477877913,"Low",1,3,"Low","Medium","Private","Neutral",4,0,"High School","Moderate","Male",69,-0.0986367180970283,-0.107313212544491
-0.330318629994168,0.604217343302302,"Medium","Low",1,2.01973414142739,-1.04623322525088,"High",1,2,"Medium","Medium","Public","Positive",3,0,"High School","Near","Female",68,-0.199584245058332,-0.667155814548744
0.839182207017696,1.55653869597237,"Medium","Medium",1,1.33855047297919,0.620388473283887,"Medium",1,1,"Medium","High","Private","Neutral",2,0,"Postgraduate","Near","Female",73,1.30621957819454,1.12328774011926
1.34039685145135,1.12366535384961,"Low","High",1,-0.705000532365408,1.03704389791758,"Medium",1,1,"Low","Medium","Public","Positive",2,1,"High School","Near","Female",71,1.50615750238499,-0.94498049385412
1.34039685145135,-1.5601493673115,"High","Medium",1,2.01973414142739,0.898158756373014,"Medium",1,0,"Low","High","Public","Positive",2,1,"Postgraduate","Moderate","Male",67,-2.09121929973815,2.70724528393808
-0.49739017813872,-0.0883800040941132,"Medium","Medium",1,-0.0238168639172075,0.342618190194759,"Low",1,1,"High","High","Public","Positive",3,0,"College","Near","Female",67,0.0439593459802718,0.0118462741864855
-0.163247081849616,-0.348104009367769,"High","Low",0,-0.0238168639172075,0.064847907105631,"Medium",1,0,"High","High","Public","Neutral",2,0,"Postgraduate","Near","Male",66,0.0568269637094396,0.00388803353329353
-1.66689101515058,-0.694402683065977,"Medium","Low",0,-0.0238168639172075,0.967601327145296,"Medium",1,3,"Medium","Medium","Public","Negative",4,0,"College","Near","Female",63,1.15749359329914,0.0397001164726573
-0.831533274427824,-0.174954672518665,"High","High",0,-0.0238168639172075,0.689831044056169,"Medium",0,1,"High","Medium","Public","Negative",1,0,"High School","Far","Male",65,0.145480631715893,0.0198045148396774
1.00625375516225,-0.434678677792321,"Medium","Low",1,-2.06736786926181,0.273175619422477,"Medium",1,2,"High","Medium","Public","Negative",1,0,"College","Near","Male",67,-0.437397051817484,-2.08029668174647
1.67453994774046,-0.261529340943217,"Medium","Low",1,0.657366804530993,0.550945902511605,"Medium",1,1,"Low","Low","Public","Positive",3,0,"College","Near","Male",69,-0.437941328915651,1.10078697450564
-1.16567637071693,1.64311336439693,"Medium","Medium",1,-0.0238168639172075,-1.18511836679544,"Medium",1,1,"Low","Medium","Public","Neutral",2,0,"High School","Near","Male",67,-1.91533842328669,0.0277627554928694
-0.664461726283272,-1.38700003046239,"High","Medium",1,-0.0238168639172075,-1.67121636220142,"High",1,4,"High","High","Public","Neutral",3,0,"College","Near","Male",66,0.921608434595992,0.0158253945130815
0.00382446629493626,1.46996402754782,"High","High",1,-0.0238168639172075,1.52314189332355,"Low",1,2,"Medium","High","Private","Neutral",4,0,"High School","Moderate","Female",74,0.0056218278781254,-9.10867933024437e-05
-0.831533274427824,0.431068006453198,"Low","Medium",1,-0.0238168639172075,0.967601327145296,"High",1,0,"Medium","Medium","Public","Negative",4,0,"College","Moderate","Female",66,-0.358447390907102,0.0198045148396774
0.505039110728592,1.12366535384961,"High","Low",1,1.33855047297919,-0.421250088300343,"Low",1,0,"Medium","Medium","Private","Positive",3,1,"Postgraduate","Moderate","Male",69,0.567494951064738,0.676020340538748
-0.49739017813872,-0.521253346216873,"Medium","Medium",1,0.657366804530993,-1.18511836679544,"Low",1,1,"High","Medium","Public","Neutral",2,0,"College","Far","Male",63,0.259266294730214,-0.326967792008152
0.00382446629493626,-0.261529340943217,"Medium","Low",1,-0.0238168639172075,-0.490692659072625,"Medium",0,0,"Medium","High","Private","Positive",3,0,"College","Near","Female",65,-0.00100021014957423,-9.10867933024437e-05
0.505039110728592,-0.348104009367769,"Low","Medium",0,-0.0238168639172075,0.75927361482845,"Low",0,1,"Low","Medium","Private","Positive",4,0,"College","Far","Male",64,-0.175806139332156,-0.0120284477730904
0.00382446629493626,-0.434678677792321,"Low","Medium",0,-0.0238168639172075,-0.560135229844907,"High",1,0,"Medium","Medium","Private","Neutral",4,0,"High School","Near","Male",64,-0.00166241395234419,-9.10867933024437e-05
-0.49739017813872,1.46996402754782,"Low","High",1,-0.705000532365408,1.03704389791758,"Low",1,2,"Medium","Low","Public","Negative",2,0,"High School","Moderate","Male",69,-0.731145669519521,0.350660340381123
