"Hours_Studied","Attendance","Parental_Involvement","Access_to_Resources","Extracurricular_Activities","Sleep_Hours","Previous_Scores","Motivation_Level","Internet_Access","Tutoring_Sessions","Family_Income","Teacher_Quality","School_Type","Peer_Influence","Physical_Activity","Learning_Disabilities","Parental_Education_Level","Distance_from_Home","Gender","Exam_Score"
-0.163247081849616,0.344493338028646,"Low","Medium",1,0.657366804530993,1.03704389791758,"High",1,2,"Low","Medium","Private","Neutral",3,0,"Postgraduate","Far","Male",67
0.33796756258404,0.344493338028646,"High","Medium",0,0.657366804530993,-0.421250088300343,"Medium",0,3,"Medium","High","Private","Neutral",4,0,"College","Near","Male",70
1.5074683995959,-0.261529340943217,"Low","High",0,-0.705000532365408,0.689831044056169,"Medium",1,1,"Medium","Medium","Public","Positive",1,0,"College","Near","Male",69
0.839182207017696,-0.261529340943217,"Medium","Low",1,0.657366804530993,-0.69902037138947,"High",0,0,"Medium","Medium","Public","Positive",5,0,"College","Far","Female",66
-0.163247081849616,-1.5601493673115,"Medium","Medium",0,-1.38618420081361,1.03704389791758,"Low",1,2,"Low","High","Public","Positive",3,0,"College","Moderate","Male",64
0.00382446629493626,0.0847693327549906,"High","Medium",1,-2.06736786926181,-1.39344607911229,"Medium",1,1,"High","Medium","Private","Positive",2,0,"Postgraduate","Moderate","Male",68
-0.998604822572376,-0.00180533566956129,"High","Medium",1,-1.38618420081361,0.412060760967041,"Medium",1,1,"Low","Medium","Public","Positive",4,0,"Postgraduate","Far","Female",67
0.00382446629493626,-1.21385069361329,"Medium","Medium",0,-0.705000532365408,1.03704389791758,"High",1,0,"Medium","Medium","Public","Neutral",1,0,"College","Near","Female",64
-0.330318629994168,-1.38700003046239,"Medium","Medium",1,-0.705000532365408,0.550945902511605,"High",1,2,"Low","Medium","Public","Positive",2,0,"College","Near","Male",65
0.33796756258404,-1.30042536203784,"Low","High",1,-0.705000532365408,0.689831044056169,"Medium",1,2,"High","Medium","Public","Positive",3,1,"Postgraduate","Near","Female",66
0.505039110728592,0.344493338028646,"High","Medium",1,-0.705000532365408,0.203733048650195,"Low",1,2,"Low","Low","Public","Negative",2,0,"High School","Moderate","Female",68
1.5074683995959,-1.04070135676418,"Medium","High",1,-2.06736786926181,-1.53233122065685,"Medium",1,1,"Medium","Medium","Private","Negative",4,0,"High School","Far","Male",66
-0.163247081849616,-0.867552019915081,"Medium","Medium",0,-0.0238168639172075,-0.837905512934034,"Low",0,3,"Low","Low","Public","Neutral",5,0,"High School","Near","Male",63
0.33796756258404,-1.12727602518874,"Low","Medium",0,-0.0238168639172075,0.75927361482845,"Low",1,1,"Low","Medium","Public","Positive",3,0,"High School","Moderate","Female",63
0.672110658873144,1.55653869597237,"High","Medium",1,-0.705000532365408,1.52314189332355,"Medium",1,1,"Medium","Medium","Public","Positive",4,0,"College","Far","Male",74
-0.330318629994168,1.21024002227417,"Medium","High",1,1.33855047297919,0.134290477877913,"Low",1,1,"Medium","High","Public","Positive",2,0,"College","Moderate","Male",70
0.170896014439488,-0.954126688339633,"High","High",1,-0.0238168639172075,0.75927361482845,"Medium",1,2,"Low","Medium","Private","Neutral",3,0,"High School","Near","Male",68
0.00382446629493626,-0.607828014641425,"Medium","Medium",1,-0.0238168639172075,0.620388473283887,"Medium",1,0,"Medium","Medium","Public","Neutral",4,0,"Postgraduate","Moderate","Female",66
0.170896014439488,-1.04070135676418,"Medium","Low",0,0.657366804530993,1.7314696056404,"Low",1,0,"Medium","Medium","Public","Positive",4,0,"High School","Far","Male",63
-0.831533274427824,-0.00180533566956129,"Low","High",0,-1.38618420081361,1.03704389791758,"Medium",1,4,"Low","Medium","Public","Positive",3,0,"College","Far","Female",67
0.00382446629493626,-1.64672403573605,"Medium","Medium",0,-0.0238168639172075,0.412060760967041,"Medium",1,1,"Medium","Low","Public","Neutral",3,0,"High School","Moderate","Male",62
0.505039110728592,0.604217343302302,"High","High",0,0.657366804530993,-1.32400350834001,"Medium",1,1,"Medium","High","Public","Positive",3,0,"Postgraduate","Moderate","Male",71
1.5074683995959,0.0847693327549906,"High","Medium",0,-0.0238168639172075,-0.490692659072625,"Medium",1,2,"Medium","Medium","Public","Neutral",4,0,"Postgraduate","Near","Male",72
1.00625375516225,1.38338935912327,"Medium","Medium",1,-1.38618420081361,-0.837905512934034,"Medium",0,1,"High","Medium","Private","Positive",2,0,"Postgraduate","Near","Male",72
2.17575459217411,-1.12727602518874,"Medium","Medium",1,-0.705000532365408,1.24537161023442,"High",1,0,"Low","High","Public","Neutral",3,0,"High School","Far","Female",68
-0.831533274427824,1.03709068542506,"Medium","Low",1,-0.0238168639172075,-0.212922375983497,"Low",1,1,"Medium","Medium","Public","Negative",5,0,"High School","Near","Female",66
0.839182207017696,1.03709068542506,"Medium","Medium",0,-2.06736786926181,0.134290477877913,"Medium",1,0,"Low","Medium","Public","Positive",3,0,"High School","Near","Male",70
0.170896014439488,-1.30042536203784,"Medium","Low",1,-1.38618420081361,1.59258446409583,"High",0,2,"Low","Medium","Private","Positive",4,0,"Postgraduate","Near","Male",66
2.17575459217411,-0.348104009367769,"Medium","Medium",1,2.01973414142739,1.17592903946214,"Low",1,1,"High","Medium","Private","Positive",3,0,"Postgraduate","Near","Female",72
-0.831533274427824,-1.12727602518874,"High","Medium",1,0.657366804530993,0.967601327145296,"Low",1,0,"High","High","Public","Neutral",4,0,"High School","Moderate","Female",64
-0.664461726283272,-0.780977351490529,"Medium","Medium",0,0.657366804530993,-1.67121636220142,"Medium",1,0,"Low","Medium","Public","Negative",2,0,"Postgraduate","Far","Female",61
-2.16810565958424,0.171344001179543,"High","High",1,0.657366804530993,-1.32400350834001,"Medium",1,0,"Low","Medium","Private","Negative",2,0,"High School","Far","Male",62
-0.49739017813872,-0.348104009367769,"Medium","High",0,-0.0238168639172075,0.828716185600732,"High",1,1,"Medium","High","Public","Positive",4,0,"High School","Near","Female",68
-0.831533274427824,1.55653869597237,"Low","Medium",1,0.657366804530993,-0.282364946755779,"Low",1,1,"Medium","Medium","Public","Positive",3,0,"High School","Near","Male",68
0.170896014439488,-1.30042536203784,"Low","Medium",0,1.33855047297919,-1.32400350834001,"High",1,1,"Medium","Medium","Public","Positive",5,0,"High School","Moderate","Male",63
0.33796756258404,1.64311336439693,"Medium","Low",1,0.657366804530993,0.828716185600732,"Low",1,1,"Medium","Medium","Private","Neutral",4,0,"High School","Moderate","Female",70
1.84161149588501,-0.954126688339633,"High","Low",1,-0.0238168639172075,-1.04623322525088,"Medium",1,1,"Low","Medium","Public","Neutral",3,0,"Postgraduate","Near","Female",68
1.00625375516225,0.95051601700051,"High","Medium",1,-0.0238168639172075,0.273175619422477,"Medium",1,1,"Low","Medium","Private","Neutral",5,0,"High School","Near","Female",72
-0.49739017813872,-0.521253346216873,"Medium","Medium",1,0.657366804530993,0.828716185600732,"Medium",1,4,"Low","Low","Public","Positive",3,0,"College","Near","Male",67
-0.831533274427824,-1.21385069361329,"Low","High",0,-0.705000532365408,0.342618190194759,"Medium",0,1,"Low","Medium","Private","Neutral",1,0,"College","Near","Male",61
0.505039110728592,1.21024002227417,"Low","Medium",0,0.657366804530993,1.7314696056404,"Medium",0,0,"Low","Medium","Public","Neutral",3,0,"Postgraduate","Near","Male",69
-1.33274791886148,-0.694402683065977,"Medium","Low",1,-0.705000532365408,-0.212922375983497,"High",1,2,"Low","High","Private","Negative",2,0,"High School","Moderate","Female",61
1.84161149588501,0.51764267487775,"High","High",1,-0.705000532365408,-0.629577800617189,"Medium",1,3,"Medium","Medium","Public","Positive",3,0,"College","Moderate","Male",75
1.1733253033068,0.257918669604095,"High","Low",0,-1.38618420081361,-1.04623322525088,"Medium",1,0,"High","Low","Public","Neutral",2,0,"College","Moderate","Female",68
-0.49739017813872,-0.0883800040941132,"Medium","Low",1,-0.705000532365408,-0.004594663666651,"Low",1,1,"Medium","High","Public","Neutral",4,0,"High School","Near","Male",65
1.34039685145135,0.777366680151406,"Medium","High",1,2.01973414142739,1.52314189332355,"High",1,3,"Medium","Low","Public","Negative",6,0,"High School","Near","Female",75
-0.163247081849616,-1.38700003046239,"Low","Medium",0,-0.705000532365408,1.66202703486812,"Medium",1,1,"Medium","Medium","Public","Positive",3,0,"College","Near","Male",64
1.1733253033068,0.604217343302302,"Medium","Medium",0,0.657366804530993,0.134290477877913,"Medium",1,1,"Low","High","Public","Neutral",4,0,"High School","Moderate","Male",70
-1.66689101515058,1.38338935912327,"High","High",0,-0.705000532365408,0.342618190194759,"Medium",0,0,"Medium","Medium","Public","Neutral",4,0,"High School","Moderate","Female",67
-0.664461726283272,-1.5601493673115,"Medium","Medium",1,-0.0238168639172075,0.273175619422477,"Low",1,2,"Medium","Medium","Public","Neutral",3,0,"High School","Near","Male",63
0.00382446629493626,0.777366680151406,"Medium","Medium",1,-2.06736786926181,-1.18511836679544,"Medium",1,1,"Medium","Medium","Public","Positive",3,0,"High School","Far","Female",67
-0.49739017813872,-0.261529340943217,"Low","High",1,-1.38618420081361,-1.53233122065685,"Medium",1,2,"High","Medium","Public","Neutral",3,0,"College","Near","Male",86
0.672110658873144,-0.348104009367769,"Low","High",0,-0.705000532365408,-0.212922375983497,"High",1,3,"Medium","High","Public","Neutral",3,1,"High School","Moderate","Female",67
-0.998604822572376,-1.30042536203784,"High","Medium",0,-1.38618420081361,-1.11567579602316,"Low",1,1,"High","Medium","Public","Positive",4,0,"Postgraduate","Far","Male",63
-0.163247081849616,-0.00180533566956129,"Medium","Medium",0,-0.0238168639172075,1.31481418100671,"Medium",1,0,"Medium","Low","Public","Neutral",3,0,"College","Moderate","Female",66
0.505039110728592,-0.0883800040941132,"Medium","Medium",0,-1.38618420081361,0.412060760967041,"Medium",1,1,"Medium","Medium","Private","Neutral",3,0,"High School","Near","Female",67
0.672110658873144,0.95051601700051,"Medium","Medium",0,-0.0238168639172075,-1.60177379142914,"Low",1,0,"High","High","Public","Neutral",4,0,"College","Near","Male",69
-1.16567637071693,-0.867552019915081,"High","High",0,-0.705000532365408,0.412060760967041,"Medium",1,2,"Medium","Low","Public","Positive",2,0,"Postgraduate","Near","Male",66
-1.49981946700603,-0.0883800040941132,"Medium","Medium",1,-0.0238168639172075,0.412060760967041,"Medium",1,1,"High","Medium","Public","Neutral",2,0,"High School","Moderate","Male",64
1.34039685145135,1.72968803282148,"High","Low",1,-0.705000532365408,-0.212922375983497,"Medium",1,1,"Low","Medium","Public","Negative",2,0,"Postgraduate","Near","Female",73
0.33796756258404,0.604217343302302,"Low","Medium",0,0.657366804530993,0.550945902511605,"Low",1,1,"Low","Medium","Public","Neutral",1,0,"College","Far","Male",66
-0.664461726283272,1.21024002227417,"Medium","Medium",0,1.33855047297919,1.24537161023442,"Low",1,1,"Low","Medium","Public","Negative",4,0,"Postgraduate","Near","Female",68
1.5074683995959,-0.261529340943217,"High","Low",1,0.657366804530993,0.898158756373014,"Low",1,0,"Medium","High","Public","Positive",4,0,"College","Moderate","Male",70
1.1733253033068,-1.5601493673115,"Medium","High",1,-1.38618420081361,-0.837905512934034,"Low",1,4,"High","Medium","Public","Negative",4,0,"High School","Near","Female",67
0.00382446629493626,-1.30042536203784,"Medium","Low",0,-0.705000532365408,-0.074037234438933,"Low",1,0,"Medium","Medium","Private","Positive",3,0,"College","Moderate","Male",62
2.00868304402956,-1.04070135676418,"Medium","Low",0,0.657366804530993,1.52314189332355,"High",1,1,"Low","Medium","Public","Positive",2,0,"High School","Near","Male",68
1.84161149588501,-0.348104009367769,"Medium","High",1,1.33855047297919,1.10648646868986,"Medium",1,1,"Low","Medium","Private","Neutral",4,0,"Postgraduate","Near","Male",72
-0.163247081849616,1.21024002227417,"Low","Medium",0,0.657366804530993,-1.67121636220142,"Medium",1,3,"Medium","Low","Private","Positive",5,0,"Postgraduate","Near","Male",69
1.00625375516225,-0.521253346216873,"Low","Low",0,-1.38618420081361,0.967601327145296,"Low",1,3,"High","High","Private","Negative",2,0,"High School","Near","Male",66
0.672110658873144,0.51764267487775,"High","High",0,-0.705000532365408,-1.11567579602316,"Medium",1,1,"Low","Medium","Public","Positive",3,0,"High School","Moderate","Female",70
1.34039685145135,0.690792011726854,"High","Medium",0,0.657366804530993,0.273175619422477,"Medium",1,0,"Medium","Medium","Public","Positive",3,0,"High School","Far","Male",71
-0.998604822572376,0.257918669604095,"Medium","Medium",1,-0.0238168639172075,1.03704389791758,"Medium",1,0,"Low","Low","Public","Negative",3,0,"College","Near","Female",65
0.672110658873144,-0.521253346216873,"High","Medium",1,-0.705000532365408,0.203733048650195,"Medium",1,3,"Low","High","Public","Positive",3,0,"College","Near","Female",70
1.00625375516225,0.257918669604095,"Low","Low",0,-0.0238168639172075,-0.351807517528061,"High",0,2,"Medium","High","Public","Negative",4,1,"High School","Moderate","Male",65
-1.83396256329514,-0.521253346216873,"Medium","High",0,-0.0238168639172075,-0.629577800617189,"Low",1,1,"High","High","Private","Neutral",3,0,"High School","Far","Female",62
-1.16567637071693,-1.47357469888694,"High","Medium",1,-1.38618420081361,-0.69902037138947,"Medium",1,2,"High","Medium","Private","Neutral",2,0,"High School","Far","Male",62
-2.00103411143969,1.72968803282148,"High","Medium",1,0.657366804530993,1.17592903946214,"Medium",1,1,"Medium","High","Public","Neutral",3,0,"Postgraduate","Moderate","Female",70
-0.330318629994168,-1.30042536203784,"Medium","High",1,-0.705000532365408,1.10648646868986,"Medium",0,5,"Low","Medium","Private","Neutral",3,0,"College","Near","Male",66
0.672110658873144,-1.47357469888694,"High","Low",1,-0.0238168639172075,1.10648646868986,"Low",1,4,"Low","Medium","Private","Positive",4,0,"High School","Near","Female",67
1.5074683995959,1.29681469069872,"Medium","Low",0,1.33855047297919,-0.768462942161752,"Medium",1,1,"Medium","High","Public","Positive",3,0,"High School","Near","Female",72
0.00382446629493626,-0.694402683065977,"High","Low",1,-0.0238168639172075,1.03704389791758,"Low",1,0,"Low","High","Private","Negative",3,0,"Postgraduate","Near","Female",66
1.67453994774046,0.51764267487775,"Medium","Low",1,0.657366804530993,-1.60177379142914,"Medium",1,2,"Medium","Medium","Public","Negative",2,1,"College","Moderate","Female",68
-1.33274791886148,-0.607828014641425,"High","Medium",0,-1.38618420081361,-1.04623322525088,"Medium",1,1,"Low","Medium","Public","Negative",4,0,"High School","Moderate","Male",62
-1.66689101515058,-0.348104009367769,"Low","Medium",1,0.657366804530993,0.064847907105631,"Medium",1,2,"High","High","Private","Positive",3,1,"Postgraduate","Moderate","Male",64
0.00382446629493626,-0.867552019915081,"Medium","Medium",0,0.657366804530993,-0.351807517528061,"Medium",1,0,"Low","Medium","Public","Neutral",5,0,"Postgraduate","Near","Female",65
0.33796756258404,-0.521253346216873,"Medium","Low",1,-0.705000532365408,-1.32400350834001,"Low",1,4,"Medium","High","Public","Negative",3,0,"Postgraduate","Moderate","Male",66
0.00382446629493626,-0.348104009367769,"Medium","Low",0,-0.0238168639172075,-1.60177379142914,"Medium",1,2,"Low","High","Private","Neutral",3,0,"High School","Near","Female",64
-2.00103411143969,0.777366680151406,"Medium","High",1,-0.0238168639172075,0.412060760967041,"Low",1,4,"Low","Medium","Public","Neutral",3,0,"College","Near","Male",67
-0.163247081849616,-0.00180533566956129,"High","Medium",1,-0.0238168639172075,-0.629577800617189,"Low",1,4,"Medium","Medium","Public","Negative",4,0,"College","Near","Female",69
-1.33274791886148,1.55653869597237,"High","Medium",1,0.657366804530993,-1.67121636220142,"Medium",1,0,"Medium","Low","Public","Positive",5,0,"Postgraduate","Moderate","Male",68
0.672110658873144,-1.5601493673115,"Medium","Medium",0,-0.705000532365408,-0.212922375983497,"High",1,2,"Low","Low","Public","Neutral",4,0,"High School","Near","Male",64
0.33796756258404,-0.00180533566956129,"High","Medium",1,-0.0238168639172075,-0.69902037138947,"Medium",1,2,"High","Medium","Private","Neutral",2,0,"High School","Moderate","Female",68
-0.998604822572376,0.257918669604095,"Low","Low",1,1.33855047297919,0.273175619422477,"Medium",1,1,"Medium","Low","Public","Positive",3,0,"High School","Near","Male",64
-0.49739017813872,1.46996402754782,"Medium","High",0,1.33855047297919,1.45369932255127,"High",1,0,"High","Medium","Public","Negative",1,0,"Postgraduate","Near","Male",71
-0.998604822572376,-1.5601493673115,"High","High",1,0.657366804530993,-0.69902037138947,"Low",1,3,"Low","Medium","Public","Negative",2,0,"High School","Far","Male",61
0.00382446629493626,0.257918669604095,"Low","Medium",0,-0.0238168639172075,1.7314696056404,"Medium",1,4,"Low","Medium","Public","Negative",3,0,"College","Near","Male",68
-0.998604822572376,-0.867552019915081,"High","Medium",1,1.33855047297919,-1.46288864988457,"Medium",0,3,"Medium","Medium","Public","Positive",1,0,"College","Near","Male",64
0.505039110728592,1.29681469069872,"Medium","Medium",1,-0.0238168639172075,0.75927361482845,"Medium",1,3,"Low","Medium","Public","Positive",4,1,"Postgraduate","Far","Male",72
-0.49739017813872,-1.64672403573605,"Medium","Medium",1,-0.0238168639172075,0.828716185600732,"High",1,5,"Medium","Medium","Public","Neutral",3,0,"High School","Near","Male",65
-0.831533274427824,0.777366680151406,"Medium","Medium",1,-0.705000532365408,-0.282364946755779,"Medium",1,1,"Medium","High","Public","Positive",4,0,"High School","Near","Female",68
-0.163247081849616,1.46996402754782,"High","Low",1,0.657366804530993,-0.768462942161752,"Medium",1,2,"Low","High","Public","Positive",3,0,"High School","Near","Male",71
-0.49739017813872,-0.174954672518665,"Medium","Medium",0,0.657366804530993,1.59258446409583,"Low",1,2,"Medium","Medium","Private","Positive",2,0,"High School","Near","Male",66
-1.16567637071693,-1.5601493673115,"Low","High",0,-0.0238168639172075,1.66202703486812,"Medium",1,4,"Medium","Low","Public","Positive",1,0,"Postgraduate","Moderate","Female",63
2.00868304402956,1.46996402754782,"Medium","High",0,-1.38618420081361,0.481503331739323,"Medium",1,1,"Medium","Medium","Public","Neutral",3,0,"High School","Moderate","Male",74
0.00382446629493626,-0.0883800040941132,"High","Low",1,-0.0238168639172075,0.828716185600732,"Low",0,2,"Medium","High","Private","Neutral",4,1,"High School","Near","Female",66
-0.664461726283272,-1.64672403573605,"Medium","Low",0,0.657366804530993,1.10648646868986,"High",1,2,"Medium","High","Public","Neutral",3,0,"College","Moderate","Male",63
0.170896014439488,0.690792011726854,"High","Medium",1,-0.705000532365408,1.03704389791758,"High",1,2,"High","Medium","Private","Neutral",4,0,"High School","Moderate","Male",72
-0.163247081849616,-0.0883800040941132,"Medium","High",0,-0.0238168639172075,1.7314696056404,"Low",1,1,"High","High","Public","Positive",2,0,"College","Far","Female",69
-0.163247081849616,-1.30042536203784,"Medium","High",1,1.33855047297919,1.10648646868986,"Medium",1,1,"Medium","High","Public","Positive",4,0,"College","Near","Male",67
0.672110658873144,-0.954126688339633,"Low","High",0,-1.38618420081361,0.550945902511605,"Low",1,3,"Low","Medium","Private","Neutral",3,0,"High School","Near","Male",66
0.839182207017696,-1.47357469888694,"High","Medium",0,-0.0238168639172075,-0.421250088300343,"Medium",1,0,"Low","High","Private","Negative",5,0,"High School","Moderate","Female",64
-0.49739017813872,0.257918669604095,"Low","Medium",0,1.33855047297919,0.342618190194759,"Medium",1,4,"Medium","High","Public","Negative",2,0,"College","Near","Female",67
-0.49739017813872,0.431068006453198,"Medium","Low",0,-0.0238168639172075,1.31481418100671,"High",1,4,"Low","Medium","Public","Positive",3,0,"College","Near","Female",69
-2.33517720772879,1.12366535384961,"Medium","Medium",0,-0.0238168639172075,-1.60177379142914,"High",1,0,"Medium","Medium","Public","Neutral",2,0,"College","Near","Female",64
-1.49981946700603,1.21024002227417,"Medium","Low",1,0.657366804530993,-0.629577800617189,"High",0,1,"High","Low","Public","Neutral",4,0,"High School","Near","Female",65
1.34039685145135,0.431068006453198,"Medium","High",1,-0.0238168639172075,1.59258446409583,"Medium",1,2,"Low","High","Private","Positive",1,1,"High School","Near","Male",72
1.67453994774046,-1.64672403573605,"Low","High",1,0.657366804530993,1.03704389791758,"Medium",1,2,"Low","High","Public","Negative",2,0,"High School","Moderate","Female",66
-0.163247081849616,0.690792011726854,"Medium","Low",0,-0.0238168639172075,-1.11567579602316,"Medium",1,2,"Low","Medium","Public","Neutral",3,0,"College","Near","Female",66
0.505039110728592,-0.261529340943217,"High","High",1,-0.0238168639172075,-1.67121636220142,"Medium",1,1,"Low","Low","Private","Positive",3,0,"College","Moderate","Male",67
0.33796756258404,0.257918669604095,"Medium","Medium",1,0.657366804530993,0.550945902511605,"High",1,1,"High","Medium","Private","Negative",3,1,"Postgraduate","Moderate","Male",69
3.01111233289687,0.51764267487775,"Low","High",1,-0.0238168639172075,0.273175619422477,"Low",1,3,"Low","Medium","Public","Negative",3,0,"High School","Near","Male",73
1.1733253033068,-0.521253346216873,"Medium","High",0,-0.705000532365408,-1.46288864988457,"Medium",1,3,"Medium","Medium","Public","Neutral",3,0,"College","Near","Female",69
-0.163247081849616,1.46996402754782,"Medium","Low",0,0.657366804530993,1.59258446409583,"Medium",1,1,"Low","Medium","Private","Neutral",4,1,"High School","Near","Male",68
-0.998604822572376,-1.30042536203784,"Low","Medium",1,-0.0238168639172075,0.412060760967041,"Medium",1,1,"Low","Medium","Public","Positive",3,0,"High School","Moderate","Female",61
-1.66689101515058,0.604217343302302,"Medium","Low",1,-0.705000532365408,0.550945902511605,"Medium",0,0,"Low","Medium","Public","Positive",4,0,"High School","Near","Male",63
0.170896014439488,-1.7332987041606,"Medium","High",1,0.657366804530993,1.24537161023442,"Low",1,0,"Low","Medium","Public","Positive",2,0,"High School","Far","Female",63
-0.831533274427824,1.46996402754782,"Low","Medium",1,1.33855047297919,-0.560135229844907,"Medium",1,1,"Low","High","Public","Neutral",2,0,"College","Near","Male",68
-1.49981946700603,-1.30042536203784,"Medium","High",0,-0.0238168639172075,0.203733048650195,"Medium",1,2,"Low","Medium","Public","Neutral",3,0,"Postgraduate","Near","Female",63
-0.664461726283272,-1.38700003046239,"High","Medium",1,-0.0238168639172075,0.273175619422477,"Medium",1,3,"Medium","Medium","Private","Positive",4,1,"Postgraduate","Near","Female",66
-0.998604822572376,-0.607828014641425,"High","Medium",1,-1.38618420081361,1.59258446409583,"Medium",1,2,"Low","Medium","Public","Negative",4,0,"High School","Moderate","Female",65
1.67453994774046,-0.434678677792321,"High","High",0,-0.0238168639172075,-1.25456093756773,"High",1,0,"Low","Medium","Public","Neutral",1,1,"College","Near","Female",68
0.839182207017696,-0.954126688339633,"Medium","Medium",1,-0.0238168639172075,0.898158756373014,"High",1,0,"Low","Medium","Public","Negative",4,0,"College","Near","Female",66
0.00382446629493626,0.257918669604095,"Low","Low",0,-0.0238168639172075,0.273175619422477,"Low",0,2,"Medium","Medium","Public","Positive",5,0,"Postgraduate","Moderate","Male",66
1.5074683995959,-0.174954672518665,"High","Medium",0,-0.705000532365408,1.17592903946214,"Medium",1,2,"Low","Medium","Private","Negative",4,0,"High School","Near","Male",70
0.00382446629493626,-1.64672403573605,"Low","Low",1,0.657366804530993,1.17592903946214,"Medium",1,0,"Medium","Medium","Public","Negative",2,0,"High School","Near","Female",61
-0.831533274427824,-0.607828014641425,"Medium","Low",1,-0.0238168639172075,-1.67121636220142,"Medium",1,2,"Low","High","Private","Negative",3,0,"High School","Moderate","Male",61
1.5074683995959,1.03709068542506,"Medium","Medium",1,2.01973414142739,-0.837905512934034,"High",1,1,"Low","High","Private","Negative",4,0,"High School","Moderate","Male",71
0.505039110728592,0.690792011726854,"Low","Medium",1,-0.0238168639172075,-1.11567579602316,"Medium",1,1,"Medium","Medium","Public","Negative",2,0,"High School","Near","Male",67
-0.998604822572376,0.777366680151406,"High","High",1,-2.06736786926181,-0.143479805211215,"Medium",1,2,"Medium","High","Public","Negative",3,0,"College","Near","Male",70
-0.163247081849616,0.690792011726854,"High","Medium",0,-1.38618420081361,1.38425675177899,"Medium",1,2,"Low","Medium","Private","Negative",4,0,"College","Moderate","Male",69
-0.831533274427824,-0.694402683065977,"High","High",0,0.657366804530993,-1.7406589329737,"Medium",1,2,"Medium","Medium","Public","Neutral",4,0,"High School","Near","Female",65
-1.33274791886148,-1.38700003046239,"High","Low",1,-0.705000532365408,-0.074037234438933,"High",1,0,"Medium","Medium","Public","Positive",2,0,"High School","Moderate","Male",61
1.00625375516225,-0.780977351490529,"Medium","Low",0,-0.705000532365408,1.31481418100671,"Low",1,3,"Low","Medium","Public","Positive",4,0,"Postgraduate","Near","Male",68
1.84161149588501,1.12366535384961,"High","Low",1,-1.38618420081361,1.45369932255127,"Medium",1,2,"Low","Medium","Public","Positive",2,0,"High School","Near","Male",74
-1.33274791886148,1.64311336439693,"Medium","Medium",0,-0.705000532365408,0.550945902511605,"Low",1,1,"Medium","Medium","Public","Negative",3,0,"High School","Near","Female",67
0.505039110728592,-0.00180533566956129,"Medium","Medium",1,-0.0238168639172075,1.10648646868986,"Low",1,5,"High","Medium","Public","Negative",1,0,"High School","Near","Female",70
-0.664461726283272,-1.7332987041606,"Low","Medium",1,0.657366804530993,-0.629577800617189,"Low",1,1,"High","High","Private","Neutral",2,1,"High School","Moderate","Female",59
-0.49739017813872,-1.21385069361329,"High","High",0,-1.38618420081361,-0.768462942161752,"Low",1,0,"Medium","High","Private","Neutral",2,0,"College","Near","Male",64
-0.664461726283272,-0.607828014641425,"High","Medium",1,0.657366804530993,-1.60177379142914,"Medium",1,2,"Medium","High","Public","Positive",4,0,"College","Near","Female",66
-0.831533274427824,0.257918669604095,"Low","Low",1,-1.38618420081361,-0.004594663666651,"Medium",1,1,"Medium","Medium","Public","Neutral",3,0,"High School","Far","Female",63
0.00382446629493626,-1.47357469888694,"Low","Low",1,0.657366804530993,-0.143479805211215,"Low",1,0,"High","Medium","Public","Neutral",3,0,"College","Near","Female",61
-0.831533274427824,1.55653869597237,"Low","High",1,0.657366804530993,-0.421250088300343,"Low",1,2,"Low","Medium","Public","Neutral",4,0,"High School","Moderate","Female",68
0.33796756258404,-0.434678677792321,"Medium","Medium",0,-0.705000532365408,-1.32400350834001,"Low",1,3,"Medium","Medium","Private","Positive",3,0,"High School","Far","Male",65
0.00382446629493626,1.46996402754782,"Medium","High",0,-1.38618420081361,-0.907348083706316,"Medium",1,1,"Medium","Medium","Private","Neutral",4,0,"High School","Far","Male",69
-0.163247081849616,0.95051601700051,"High","Low",1,0.657366804530993,-1.04623322525088,"Medium",1,2,"Low","Medium","Private","Neutral",4,0,"High School","Moderate","Male",68
-0.831533274427824,0.863941348575958,"Medium","Low",1,-0.705000532365408,1.52314189332355,"Low",1,2,"High","High","Public","Positive",2,0,"High School","Near","Male",69
-0.49739017813872,0.344493338028646,"Medium","Low",1,-0.0238168639172075,1.59258446409583,"High",1,1,"Low","High","Public","Neutral",2,0,"College","Far","Female",67
0.839182207017696,0.431068006453198,"High","High",0,0.657366804530993,-1.7406589329737,"High",1,1,"High","Medium","Public","Neutral",1,0,"College","Moderate","Female",70
0.505039110728592,0.51764267487775,"Medium","Medium",1,0.657366804530993,-1.11567579602316,"Low",1,1,"Low","Medium","Public","Neutral",3,0,"Postgraduate","Moderate","Female",68
-0.998604822572376,0.431068006453198,"Medium","Medium",0,-0.705000532365408,1.31481418100671,"Low",1,0,"High","Medium","Public","Positive",4,0,"College","Near","Male",67
0.170896014439488,0.171344001179543,"High","Medium",0,-0.0238168639172075,-1.60177379142914,"Medium",1,4,"Low","Medium","Public","Neutral",3,0,"High School","Far","Male",67
0.839182207017696,1.64311336439693,"High","Medium",1,-0.705000532365408,1.52314189332355,"High",1,0,"Medium","Medium","Public","Positive",3,0,"College","Moderate","Male",75
-1.66689101515058,0.777366680151406,"Low","Low",1,0.657366804530993,-0.421250088300343,"Low",1,3,"Low","Medium","Public","Negative",4,0,"College","Moderate","Male",63
